0;21.100;70.600;04.915;0.066;0.107
2330;24.290;84.100;04.918;0.080;0.119
2340;24.280;84.300;04.920;0.066;0.133
2350;24.330;84.400;04.918;0.084;0.119
0;24.320;84.500;04.913;0.051;0.133
10;24.320;84.700;04.916;0.055;0.126
20;24.360;84.800;04.917;0.088;0.130
30;24.290;85.200;04.914;0.037;0.156
40;24.330;85.400;04.914;0.040;0.211
50;24.300;85.500;04.917;0.084;0.122
100;24.310;85.700;04.912;0.059;0.119
110;24.310;85.800;04.914;0.099;0.096
120;24.240;85.800;04.915;0.106;0.111
130;24.200;85.900;04.914;0.077;0.082
140;24.210;85.900;04.915;0.080;0.141
150;24.260;85.900;04.915;0.066;0.170
200;24.290;85.800;04.912;0.080;0.119
210;24.320;85.800;04.913;0.084;0.122
220;24.320;85.800;04.916;0.059;0.174
230;24.270;85.800;04.915;0.059;0.111
240;24.230;85.800;04.916;0.069;0.141
250;24.190;85.700;04.915;0.069;0.115
300;24.170;85.800;04.911;0.077;0.137
310;24.130;85.700;04.913;0.051;0.122
320;24.040;85.800;04.919;0.117;0.078
330;24.050;85.700;04.918;0.066;0.156
340;24.070;85.900;04.918;0.062;0.130
350;24.070;85.800;04.917;0.062;0.126
400;24.070;85.900;04.914;0.073;0.159
410;24.110;85.900;04.912;0.048;0.200
420;24.050;85.900;04.916;0.055;0.130
430;24.010;86.000;04.916;0.066;0.163
440;24.040;85.900;04.912;0.055;0.189
450;24.020;85.800;04.913;0.055;0.096
500;24.040;85.900;04.915;0.059;0.163
510;24.060;85.800;04.915;0.088;0.133
520;24.030;85.900;04.917;0.059;0.133
530;24.000;86.000;04.916;0.073;0.122
540;23.980;86.000;04.914;0.066;0.144
550;23.830;86.200;04.915;0.146;0.130
600;23.910;86.300;04.919;0.355;0.322
610;23.970;86.200;04.919;0.907;0.719
620;23.960;86.300;04.914;01.693;01.352
630;23.920;86.500;04.915;03.525;02.690
640;23.890;86.800;04.913;05.762;04.472
650;23.810;87.000;04.913;10.870;08.390
700;23.710;87.200;04.915;15.990;12.200
710;23.690;87.200;04.913;22.440;17.300
720;23.710;87.300;04.911;27.210;20.580
730;23.720;87.400;04.914;28.780;21.850
740;23.660;87.500;04.915;40.220;30.930
750;23.740;87.500;04.912;42.120;32.790
800;23.780;87.500;04.913;38.770;30.090
810;23.770;87.600;04.916;46.640;35.990
820;23.750;87.500;04.915;62.660;48.000
830;23.700;87.400;04.916;113.900;86.700
840;23.860;87.200;04.917;135.800;103.300
850;24.010;86.600;04.915;173.200;133.100
900;24.200;85.000;04.918;196.300;152.000
910;24.560;83.400;04.917;261.900;193.500
920;24.810;81.100;04.919;377.000;247.400
930;25.280;79.200;04.917;531.400;207.700
940;25.720;77.000;04.916;583.400;139.600
950;26.030;74.300;04.918;596.200;123.000
1000;26.320;73.000;04.913;622.500;126.000
1010;26.370;71.900;04.915;647.100;119.900
1020;26.690;71.400;04.916;671.200;116.700
1030;26.600;70.900;04.918;691.600;115.500
1040;26.770;71.200;04.918;711.000;114.100
1050;26.780;70.700;04.919;732.000;113.200
1100;26.910;71.000;04.919;752.000;111.700
1110;27.150;69.480;04.918;770.000;110.400
1120;27.280;69.350;04.917;785.000;109.000
1130;27.310;67.950;04.920;801.000;106.300
1140;27.770;67.980;04.923;814.000;104.700
1150;28.020;65.780;04.919;829.000;103.200
1200;28.100;64.940;04.923;840.000;102.000
1210;28.020;64.480;04.921;844.000;104.100
1220;27.950;65.440;04.923;851.000;104.900
1230;27.710;65.610;04.918;859.000;105.400
1240;27.690;65.980;04.920;867.000;104.000
1250;27.750;65.640;04.925;872.000;103.600
1300;27.820;64.740;04.925;875.000;102.700
1310;28.130;63.580;04.922;876.000;102.300
1320;28.330;62.210;04.924;876.000;101.600
1330;28.360;61.270;04.927;877.000;99.900
1340;28.530;60.510;04.927;875.000;98.500
1350;28.580;59.740;04.918;871.000;100.000
1400;28.390;62.370;04.920;866.000;100.000
1410;27.980;64.080;04.920;705.000;100.400
1420;27.950;65.180;04.921;851.000;99.700
1430;27.840;66.510;04.921;843.000;99.600
1440;27.810;66.940;04.917;831.000;101.200
1450;27.570;68.250;04.922;817.000;102.900
1500;27.550;68.710;04.926;799.000;105.500
1510;27.670;68.280;04.920;784.000;104.400
1520;27.490;68.780;04.920;770.000;103.200
1530;27.440;68.610;04.920;751.000;104.400
1540;27.350;69.910;04.920;729.000;105.600
1550;27.310;69.650;04.921;709.000;106.600
1600;27.590;69.480;04.922;688.200;106.500
1610;27.430;69.980;04.923;665.500;107.100
1620;27.230;70.500;04.920;641.900;107.900
1630;27.300;70.400;04.920;617.000;109.200
1640;27.350;71.000;04.919;593.000;109.700
1650;27.230;71.400;04.922;564.400;110.300
1700;27.270;71.700;04.923;538.300;111.500
1710;27.220;71.600;04.921;508.300;113.100
1720;27.100;72.400;04.917;481.700;113.300
1730;27.040;73.000;04.921;456.500;119.900
1740;27.020;73.200;04.919;426.000;169.100
1750;26.990;73.500;04.919;398.300;296.800
1800;26.890;73.900;04.920;366.800;343.000
1810;26.700;74.500;04.921;334.500;325.000
1820;26.780;74.500;04.921;301.600;293.800
1830;26.770;74.500;04.915;271.900;265.200
1840;26.650;74.900;04.922;240.800;235.200
1850;26.510;75.500;04.920;212.200;207.200
1900;26.450;75.900;04.922;183.900;179.600
1910;26.310;75.500;04.921;154.400;150.500
1920;26.210;76.100;04.923;129.300;125.600
1930;26.250;75.900;04.916;104.500;100.300
1940;26.210;77.100;04.920;82.300;77.700
1950;25.940;78.600;04.919;61.800;56.810
2000;25.760;79.500;04.923;42.710;38.690
2010;25.650;80.000;04.920;26.340;22.950
2020;25.550;80.500;04.919;13.230;10.730
2030;25.450;81.000;04.920;05.561;04.416
2040;25.330;81.600;04.922;01.898;01.482
2050;25.330;81.700;04.924;0.410;0.270
2100;25.290;82.000;04.918;0.102;0.115
2110;25.280;81.900;04.926;0.084;0.119
2120;25.240;82.000;04.923;0.080;0.111
2130;25.290;82.000;04.922;0.102;0.104
2140;25.290;82.700;04.924;0.084;0.089
2150;25.200;83.100;04.924;0.102;0.107
2200;25.130;83.600;04.917;0.069;0.126
2210;25.030;83.800;04.920;0.088;0.111
2220;25.020;83.900;04.920;0.069;0.126
2230;25.060;83.900;04.917;0.084;0.111
2240;25.030;83.800;04.920;0.080;0.130
2250;25.010;83.700;04.922;0.066;0.096
2300;25.040;83.600;04.915;0.062;0.170
2310;25.010;83.700;04.918;0.073;0.163
2320;24.980;83.900;04.918;0.080;0.130
2330;25.010;84.100;04.918;0.077;0.137
2340;25.030;84.200;04.918;0.077;0.119
2350;25.000;84.400;04.920;0.073;0.185
0;24.950;84.400;04.912;0.073;0.144
10;24.910;84.500;04.916;0.066;0.137
20;24.880;84.500;04.921;0.062;0.122
30;24.880;84.600;04.916;0.084;0.107
40;24.930;84.500;04.917;0.069;0.156
50;24.890;84.500;04.917;0.066;0.096
100;24.890;84.600;04.916;0.084;0.130
110;24.830;84.500;04.916;0.066;0.130
120;24.810;84.500;04.919;0.077;0.104
130;24.760;84.500;04.916;0.088;0.126
140;24.780;84.600;04.918;0.106;0.122
150;24.650;84.800;04.918;0.077;0.100
200;24.620;84.900;04.917;0.102;0.093
210;24.600;84.900;04.914;0.077;0.133
220;24.540;84.800;04.917;0.106;0.126
230;24.560;84.800;04.916;0.077;0.137
240;24.480;84.600;04.918;0.066;0.130
250;24.420;84.700;04.919;0.077;0.152
300;24.370;84.600;04.921;0.143;0.085
310;24.320;84.300;04.917;0.069;0.133
320;24.310;84.200;04.919;0.080;0.115
330;24.310;84.100;04.919;0.048;0.163
340;24.300;84.100;04.916;0.106;0.119
350;24.340;84.100;04.918;0.066;0.122
400;24.370;84.000;04.916;0.091;0.093
410;24.230;83.800;04.917;0.091;0.119
420;24.290;83.800;04.917;0.066;0.115
430;24.310;83.400;04.918;0.088;0.137
440;24.240;83.100;04.919;0.066;0.152
450;24.230;83.000;04.916;0.088;0.107
500;24.230;82.800;04.917;0.069;0.189
510;24.270;82.800;04.916;0.069;0.148
520;24.210;82.500;04.914;0.062;0.156
530;24.290;82.200;04.915;0.088;0.152
540;24.360;81.900;04.915;0.095;0.170
550;24.440;81.500;04.916;0.154;0.182
600;24.420;81.300;04.923;0.497;0.308
610;24.410;81.200;04.915;01.214;0.956
620;24.420;81.200;04.918;03.400;02.620
630;24.430;81.000;04.916;07.660;06.239
640;24.440;81.000;04.915;13.890;lis.40
650;24.360;80.900;04.917;21.360;17.590
700;24.240;81.000;04.920;30.650;26.820
710;24.160;81.000;04.915;51.950;40.250
720;24.130;80.900;04.921;79.900;63.730
730;24.160;80.900;04.918;129.500;109.900
740;24.290;80.800;04.917;152.600;124.400
750;24.370;80.400;04.918;168.000;141.100
800;24.520;80.000;04.916;258.800;227.900
810;24.850;79.400;04.918;307.800;274.900
820;25.090;78.300;04.918;334.900;301.800
830;25.330;77.400;04.919;363.100;327.800
840;25.610;76.100;04.918;390.300;355.100
850;25.710;74.900;04.916;424.500;387.900
900;25.910;74.400;04.916;455.200;415.300
910;26.260;73.800;04.918;485.200;386.600
920;26.480;72.300;04.915;520.200;224.800
930;26.670;71.000;04.919;546.300;118.300
940;26.840;69.610;04.920;573.200;101.700
950;27.240;68.810;04.917;598.800;98.400
1000;27.540;66.770;04.918;623.500;98.200
1010;27.720;65.440;04.916;649.700;96.100
1020;27.960;64.370;04.915;672.300;96.800
1030;28.310;63.370;04.917;693.800;96.600
1040;28.590;61.610;04.920;715.000;96.100
1050;28.830;61.040;04.918;733.000;95.800
1100;28.960;60.300;04.917;751.000;95.600
1110;29.060;59.440;04.920;770.000;94.900
1120;29.300;58.940;04.925;786.000;93.900
1130;29.280;58.370;04.918;800.000;92.600
1140;29.300;57.240;04.923;814.000;92.100
1150;29.510;57.100;04.925;824.000;91.500
1200;29.530;55.740;04.926;838.000;90.800
1210;29.550;55.340;04.929;847.000;90.700
1220;29.670;53.600;04.927;856.000;90.500
1230;30.060;52.900;04.928;862.000;90.600
1240;30.000;53.770;04.925;867.000;90.900
1250;30.180;53.130;04.926;871.000;91.100
1300;30.200;52.900;04.929;871.000;91.400
1310;30.130;53.970;04.920;871.000;92.200
1320;30.340;54.100;04.923;870.000;92.500
1330;30.220;54.600;04.918;869.000;92.800
1340;30.100;54.270;04.921;865.000;92.700
1350;30.040;54.040;04.923;861.000;92.300
1400;29.960;54.040;04.923;856.000;90.900
1410;30.110;52.800;04.924;850.000;90.300
1420;30.400;51.930;04.923;840.000;89.800
1430;30.520;51.230;04.925;832.000;88.700
1440;30.520;52.330;04.924;823.000;88.100
1450;30.460;52.600;04.925;811.000;87.600
1500;30.370;52.970;04.922;798.000;86.400
1510;30.770;50.700;04.921;783.000;85.000
1520;31.190;48.060;04.925;767.000;84.300
1530;31.380;48.560;04.923;750.000;83.900
1540;31.210;49.060;04.921;732.000;82.500
1550;30.880;50.260;04.923;712.000;82.000
1600;30.540;50.870;04.922;692.600;81.000
1610;30.330;51.060;04.920;669.200;80.300
1620;30.230;51.700;04.920;646.500;79.700
1630;30.550;50.000;04.922;624.400;79.200
1640;30.600;49.490;04.925;598.200;79.400
1650;30.700;49.160;04.923;572.400;79.300
1700;30.970;48.030;04.923;544.600;79.300
1710;30.890;47.360;04.923;517.300;79.300
1720;30.580;49.020;04.922;488.700;79.100
1730;30.310;49.220;04.924;460.500;81.800
1740;30.170;52.030;04.926;432.100;110.400
1750;29.960;56.460;04.915;401.600;220.900
1800;29.590;59.430;04.921;370.200;334.800
1810;29.370;60.830;04.921;337.900;336.400
1820;29.210;60.900;04.922;308.200;309.600
1830;29.230;60.730;04.920;276.900;279.000
1840;29.120;59.330;04.923;248.200;250.900
1850;29.140;59.730;04.923;183.900;222.300
1900;29.030;62.260;04.920;191.800;194.600
1910;28.790;63.300;04.917;164.800;167.500
1920;28.620;63.630;04.926;128.300;138.800
1930;28.480;63.930;04.920;111.600;112.500
1940;28.340;65.030;04.921;87.100;86.800
1950;28.170;65.900;04.928;61.460;59.960
2000;27.980;66.370;04.919;37.270;35.370
2010;27.820;67.870;04.924;22.850;21.270
2020;27.630;68.770;04.923;11.870;10.220
2030;27.400;70.400;04.926;05.792;04.902
2040;27.170;73.000;04.922;lut.95;01.775
2050;26.880;74.800;04.926;0.614;0.496
2100;26.740;77.000;04.922;0.157;0.137
2110;26.530;78.200;04.922;0.084;0.115
2120;26.350;79.000;04.917;0.073;0.126
2130;26.150;79.500;04.924;0.088;0.100
2140;26.000;79.900;04.923;0.102;0.119
2150;25.910;80.100;04.924;0.062;0.119
2200;25.900;80.200;04.617;0.084;0.144
2210;25.960;79.900;0.169;0.088;0.126
2220;25.770;80.200;0.250;0.055;0.111
2230;25.100;81.400;0.055;0.066;0.111
2240;24.670;82.300;0.056;0.099;0.122
2250;24.400;82.600;0.055;0.084;0.137
2300;24.090;82.900;0.054;0.099;0.104
2310;24.010;83.400;0.056;0.066;0.141
2320;24.020;83.400;0.055;0.091;0.152
2330;23.610;83.100;0.081;0.080;0.119
2340;23.390;83.500;0.054;0.044;0.141
2350;23.260;83.000;0.053;0.084;0.137
0;23.140;82.800;0.050;0.069;0.167
10;23.020;82.800;0.054;0.062;0.126
20;22.960;83.000;0.053;0.099;0.115
30;22.930;83.100;0.059;0.088;0.119
40;22.740;82.900;0.073;0.091;0.130
50;22.680;83.000;0.053;0.088;0.152
100;22.760;83.700;0.057;0.099;0.104
110;22.820;83.400;0.366;0.077;0.111
120;23.110;84.400;0.055;0.095;0.122
130;23.370;84.000;0.054;0.084;0.144
140;23.130;83.100;0.054;0.073;0.111
150;23.010;83.300;0.060;0.080;0.156
200;23.510;85.900;0.067;0.099;0.107
210;23.820;82.800;0.066;0.069;0.167
220;24.220;82.300;0.082;0.088;0.137
230;24.400;82.300;0.233;0.080;0.119
240;24.200;82.100;0.194;0.091;0.148
250;23.650;81.000;0.067;0.080;0.148
300;23.550;79.200;0.063;0.073;0.148
310;23.730;75.900;0.059;0.069;0.122
320;23.790;74.600;0.063;0.110;0.119
330;23.260;74.200;0.061;0.077;0.104
340;23.090;74.200;0.058;0.069;0.096
350;23.050;73.900;0.060;0.073;0.126
400;23.020;72.400;0.057;0.088;0.133
410;22.950;71.200;0.061;0.077;0.078
420;22.980;71.500;0.057;0.073;0.144
430;22.820;73.000;0.060;0.059;0.122
440;22.830;73.800;0.101;0.077;0.133
450;22.600;74.900;0.624;0.080;0.148
500;22.460;75.400;0.061;0.066;0.152
510;22.740;74.600;0.062;0.084;0.137
520;22.810;72.400;0.059;0.084;0.156
530;22.820;71.700;0.060;0.106;0.126
540;22.750;70.400;0.059;0.110;0.156
550;22.700;71.700;0.810;0.355;0.378
600;22.320;72.400;0.430;01.525;01.286
610;22.270;72.200;03.710;04.570;03.835
620;22.540;71.100;04.918;10.750;9.paï¿½
630;22.610;68.670;04.924;22.170;17.760
640;22.530;70.300;04.915;38.980;30.300
650;22.380;71.500;04.917;60.300;51.420
700;22.480;71.300;04.922;84.800;73.600
710;22.380;69.900;04.921;111.600;98.000
720;22.440;68.270;04.922;141.200;125.300
730;22.590;67.370;04.925;170.900;152.800
740;22.650;67.770;04.923;200.200;180.100
750;22.980;65.030;04.923;231.200;209.500
800;23.480;63.100;04.925;264.600;240.900
810;23.960;63.400;04.922;299.800;274.100
820;24.360;63.670;04.924;334.300;306.900
830;24.700;63.530;04.924;366.500;338.100
840;25.100;62.770;04.919;398.000;368.000
850;25.550;61.640;04.923;430.400;398.600
900;26.300;60.200;04.926;459.900;421.100
910;27.200;56.430;04.925;490.800;386.400
920;28.030;54.530;04.925;519.200;215.300
930;29.300;50.590;04.924;545.700;116.600
940;29.910;46.530;04.922;571.400;102.300
950;30.440;45.130;04.922;598.900;99.800
1000;30.700;43.630;04.924;624.400;98.900
1010;31.310;42.160;04.923;648.100;98.500
1020;31.750;41.260;04.927;673.200;98.200
1030;32.120;40.990;04.928;695.200;97.500
1040;32.790;39.020;04.926;714.000;96.600
1050;33.130;36.560;04.926;735.000;96.000
1100;33.670;35.420;04.921;756.000;95.500
1110;34.110;32.850;04.926;775.000;95.400
1120;34.570;30.690;04.928;794.000;95.000
1130;34.830;30.050;04.924;809.000;94.900
1140;35.160;28.880;04.925;822.000;94.600
1150;35.490;28.450;04.925;833.000;94.500
1200;35.780;27.880;04.921;841.000;94.400
1210;36.210;26.750;04.923;850.000;94.700
1220;36.370;26.710;04.922;855.000;95.300
1230;36.690;26.520;04.920;860.000;95.700
1240;36.590;31.890;04.925;862.000;96.200
1250;34.960;36.320;04.926;864.000;97.600
1300;34.160;36.790;04.926;864.000;98.400
1310;34.090;36.650;04.923;866.000;99.400
1320;34.350;35.850;04.924;864.000;99.600
1330;34.360;35.520;02.444;863.000;100.000
1340;34.780;34.950;0.070;855.000;100.300
1350;35.060;33.350;0.066;854.000;100.200
1400;35.160;34.520;0.068;850.000;99.900
1410;35.010;35.220;0.070;842.000;99.600
1420;34.640;36.720;0.068;832.000;99.400
1430;34.080;37.520;0.068;822.000;99.200
1440;34.230;37.350;0.069;810.000;99.500
1450;33.850;38.690;0.069;791.000;99.500
1500;33.710;38.650;0.067;779.000;99.700
1510;33.840;37.020;0.070;770.000;99.300
1520;34.170;36.320;0.068;753.000;98.400
1530;34.220;36.890;0.069;740.000;97.500
1540;34.020;37.020;0.070;723.000;97.000
1550;34.150;37.250;0.070;701.000;96.500
1600;34.300;36.350;0.070;680.200;95.000
1610;34.440;35.450;0.064;660.700;93.300
1620;34.690;35.380;0.068;634.300;93.200
1630;35.150;34.220;0.067;605.600;92.300
1640;35.360;32.820;0.069;579.200;91.500
1650;35.300;32.720;0.068;553.200;90.500
1700;35.220;32.880;0.069;529.200;89.400
1710;34.790;32.680;0.070;503.000;88.700
1720;34.800;32.550;0.068;475.100;88.100
1730;34.840;31.280;0.072;449.400;88.600
1740;34.920;31.080;0.075;422.600;103.200
1750;34.920;31.120;0.069;393.600;181.600
1800;34.730;31.750;0.070;364.300;304.100
1810;35.020;31.110;03.971;334.200;325.000
1820;34.960;31.180;04.918;307.500;304.100
1830;35.540;30.250;04.923;282.100;279.600
1840;36.460;26.310;04.916;252.000;251.200
1850;36.160;25.310;04.922;222.800;222.900
1900;36.010;25.650;04.910;193.100;193.000
1910;35.680;26.210;04.910;161.300;160.800
1920;35.380;27.980;04.912;119.200;116.900
1930;34.840;28.580;04.913;80.200;76.800
1940;34.480;28.850;04.922;57.630;55.060
1950;34.160;29.550;04.917;34.020;30.790
2000;33.740;30.150;04.919;27.170;25.410
2010;33.360;31.180;04.917;18.210;16.460
2020;33.030;32.050;04.922;09.320;sie.90
2030;32.650;33.110;04.916;03.700;03.160
2040;32.360;33.550;04.917;lut.77;01.775
2050;32.070;34.380;04.918;0.797;0.689
2100;31.690;35.850;04.915;0.110;0.122
2110;31.300;36.150;04.920;0.080;0.100
2120;31.190;35.850;04.921;0.099;0.063
2130;31.060;35.250;04.916;0.080;0.085
2140;30.950;35.410;04.920;0.066;0.115
2150;30.880;35.180;04.921;0.080;0.122
2200;30.920;34.680;04.915;0.095;0.115
2210;30.740;34.910;04.914;0.088;0.119
2220;30.620;35.510;04.918;0.091;0.067
2230;30.550;34.080;04.918;0.088;0.082
2240;30.470;32.240;04.923;0.077;0.122
2250;29.930;34.980;04.919;0.106;0.089
2300;29.150;39.380;04.918;0.091;0.096
2310;28.940;40.420;04.914;0.062;0.093
2320;28.820;41.080;04.919;0.066;0.115
2330;28.640;42.650;04.917;0.095;0.115
2340;28.160;44.850;04.918;0.077;0.096
2350;27.770;45.950;04.919;0.095;0.115
0;27.490;45.920;04.913;0.099;0.048
10;27.330;45.520;04.915;0.095;0.089
20;26.980;46.150;04.912;0.088;0.067
30;26.670;47.150;04.912;0.110;0.122
40;26.650;47.320;04.919;0.088;0.093
50;26.510;47.520;04.917;0.106;0.107
100;26.200;47.580;04.912;0.110;0.070
110;26.230;46.380;04.916;0.124;0.089
120;26.130;46.320;04.913;0.106;0.104
130;26.100;46.650;04.914;0.091;0.126
140;26.140;45.550;04.916;0.091;0.126
150;26.000;44.950;04.919;0.088;0.089
200;25.930;44.520;04.911;0.102;0.115
210;25.810;43.250;04.912;0.124;0.067
220;25.880;43.150;04.914;0.080;0.100
230;26.180;40.920;04.915;0.077;0.089
240;26.050;41.020;04.917;0.080;0.130
250;25.950;41.250;04.913;0.117;0.070
300;25.840;40.180;04.915;0.110;0.093
310;25.900;39.880;04.914;0.095;0.078
320;25.830;39.550;04.916;0.099;0.078
330;25.460;42.950;04.915;0.106;0.078
340;25.020;47.820;04.915;0.077;0.141
350;24.840;50.160;04.916;0.113;0.089
400;25.010;49.120;04.915;0.099;0.122
410;24.980;48.790;04.914;0.102;0.096
420;24.850;48.160;04.914;0.091;0.078
430;24.890;48.120;04.914;0.073;0.119
440;24.820;46.790;04.916;0.095;0.111
450;25.040;46.520;04.917;0.080;0.093
500;25.210;44.990;04.917;0.106;0.063
510;25.120;43.290;04.916;0.088;0.156
520;24.440;46.620;04.914;0.091;0.107
530;23.930;47.990;04.910;0.102;0.126
540;23.680;48.460;04.913;0.135;0.126
550;23.560;49.320;04.914;0.424;0.352
600;23.800;48.190;04.916;01.631;01.401
610;23.640;50.790;04.916;04.431;03.750
620;23.100;49.460;04.914;11.430;09.600
630;22.640;50.090;04.915;24.810;18.930
640;22.830;50.630;04.909;44.500;33.720
650;22.920;52.930;04.913;67.230;58.700
700;23.310;52.990;04.916;93.400;83.100
710;23.610;49.390;04.912;119.900;107.600
720;23.260;49.160;04.917;148.500;134.200
730;23.380;49.160;04.917;179.200;162.700
740;23.540;49.090;04.912;208.900;190.400
750;23.850;48.190;04.920;241.800;221.300
800;24.290;45.860;04.920;274.200;251.900
810;24.650;45.060;04.922;307.500;283.600
820;25.130;44.460;04.918;339.700;314.400
830;25.660;42.550;04.916;373.000;346.300
840;26.190;42.020;04.919;405.900;377.400
850;26.580;40.850;04.916;437.200;406.600
900;26.900;40.550;04.920;468.700;429.200
910;27.390;38.650;04.918;498.700;380.300
920;28.120;36.620;04.917;528.500;197.000
930;28.890;31.920;04.919;556.800;108.300
940;29.700;30.420;04.920;582.900;98.100
950;30.280;27.110;04.916;610.300;96.100
1000;30.770;26.950;04.919;633.800;96.700
1010;31.340;25.350;04.914;657.000;98.100
1020;31.830;24.250;04.916;680.000;98.600
1030;32.330;22.540;04.920;701.000;99.000
1040;32.750;21.840;04.919;724.000;98.400
1050;33.480;23.280;04.925;740.000;99.400
1100;31.750;37.820;04.912;752.000;100.200
1110;30.180;40.550;04.914;773.000;98.600
1120;29.540;40.190;04.912;790.000;98.300
1130;29.580;40.350;04.909;801.000;98.300
1140;29.570;39.550;04.912;815.000;97.900
1150;29.720;38.920;04.913;827.000;97.200
1200;29.780;39.620;04.912;838.000;97.200
1210;29.980;39.150;04.911;847.000;97.400
1220;30.070;40.050;04.912;854.000;97.300
1230;29.700;41.550;04.909;860.000;97.100
1240;29.500;45.790;04.909;865.000;96.600
1250;29.030;49.520;04.911;869.000;95.700
1300;29.070;50.760;04.910;871.000;95.800
1310;29.390;50.330;04.912;871.000;96.900
1320;29.670;49.590;04.913;870.000;96.800
1330;29.550;51.860;04.913;865.000;96.600
1340;29.550;51.530;04.911;863.000;95.500
1350;29.220;52.790;04.916;859.000;94.500
1400;29.010;54.060;04.911;853.000;94.800
1410;29.390;53.430;04.913;845.000;94.600
1420;29.550;54.830;04.912;836.000;94.900
1430;29.360;54.960;04.914;826.000;95.100
1440;29.300;54.960;04.910;815.000;95.300
1450;29.380;55.830;04.910;801.000;95.700
1500;29.170;57.700;04.909;787.000;95.900
1510;29.380;57.730;04.910;772.000;96.600
1520;29.160;59.100;04.910;755.000;96.500
1530;29.430;59.260;04.912;736.000;96.500
1540;29.400;59.900;04.912;718.000;97.300
1550;28.870;62.530;04.913;697.000;98.000
1600;28.700;63.060;04.914;677.100;97.900
1610;28.730;63.600;04.911;657.800;97.300
1620;28.790;62.800;04.908;632.600;96.600
1630;29.040;62.300;04.910;606.900;97.400
1640;29.220;61.900;04.909;581.600;97.200
1650;29.450;61.530;04.911;554.500;97.500
1700;29.190;62.160;04.912;526.500;98.600
1710;28.950;62.530;04.912;497.700;98.300
1720;28.690;63.100;04.908;468.800;97.300
1730;28.430;63.400;04.910;439.800;96.900
1740;28.400;63.330;04.908;411.800;109.300
1750;28.260;63.700;04.908;379.200;180.000
1800;28.670;63.530;04.909;350.800;288.800
1810;28.530;61.700;04.910;321.200;309.400
1820;28.500;61.400;04.910;292.200;285.900
1830;28.400;61.230;04.908;261.700;256.600
1840;28.410;61.430;04.906;232.000;228.100
1850;28.210;61.860;04.905;203.100;199.900
1900;27.980;62.260;04.906;175.400;172.800
1910;27.810;63.560;04.905;147.700;145.100
1920;27.480;65.930;04.903;122.000;119.300
1930;26.890;68.030;04.906;98.100;95.000
1940;26.670;68.360;04.906;75.700;72.600
1950;26.590;68.590;04.906;55.630;52.250
2000;26.480;69.600;04.902;38.030;34.440
2010;26.370;71.200;04.903;23.350;20.270
2020;26.070;73.500;04.905;12.530;10.530
2030;25.750;75.900;04.905;05.927;04.846
2040;25.340;78.100;04.907;02.293;01.823
2050;25.140;79.100;04.904;0.717;0.559
2100;25.050;79.000;04.903;0.168;0.163
2110;25.150;78.700;04.904;0.110;0.070
2120;25.300;78.200;04.906;0.073;0.144
2130;25.380;77.200;04.905;0.069;0.093
2140;25.480;76.200;04.903;0.117;0.074
2150;25.450;76.300;04.907;0.077;0.144
2200;25.420;76.800;04.899;0.080;0.167
2210;25.210;77.800;04.903;0.121;0.070
2220;25.060;78.700;04.906;0.106;0.122
2230;24.900;79.300;04.905;0.102;0.093
2240;24.680;80.200;04.908;0.091;0.100
2250;24.220;82.100;04.910;0.102;0.063
2300;24.010;83.000;04.904;0.073;0.152
2310;23.860;83.900;04.903;0.069;0.141
2320;23.820;84.300;04.907;0.088;0.111
2330;23.810;84.600;04.909;0.073;0.148
2340;23.590;84.600;04.912;0.088;0.107
